"id","me","frente","verso","tags","especialidade"
"fc-me2flashcardsbloco3suplementopontos2832html-13","ME2","Quais as indicações de traqueostomia e as diferenças entre a técnica percutânea e cirúrgica?","Indicações:- Ventilação mecânica prolongada prevista (>10–14 dias).- VA difícil crônica (tumores, trauma, deformidades).- Proteção de VA em lesões neurológicas.- Higiene brônquica facilitada.Percutânea (Griggs/Ciaglia): à beira do leito, menos cruenta, técnica de Seldinger; riscos: falsa via, hemorragia. Contraindicada em anatomia desfavorável, colo curto, coagulopatia grave.Cirúrgica: centro cirúrgico, anestesia geral; maior controle; preferida em criança, emergência, anatomia difícil.Complicações: hemorragia, falsa via, obstrução do tubo, decanulação acidental, traqueomalácia, fístula traqueoesofágica, estenose traqueal tardia.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-14","ME2","Como é realizada a coniotomia cirúrgica e com kit comercial (técnica FONA)?","Coniotomia (cricotireoidotomia de emergência):Técnica cirúrgica (4 passos — FONA):1. Identificar membrana cricotireoidea (entre cartilagens tireoide e cricóide).2. Incisão vertical na pele (4 cm) + incisão horizontal na membrana.3. Dilatar e inserir tubo ou cânula (tubo 6,0 ou cânula de traqueostomia 6).4. Confirmar com capnografia e expandir cuff.Kit comercial (Seldinger):1. Punção com agulha + seringa na membrana cricotireoidea.2. Inserir fio-guia.3. Dilatar o trajeto.4. Inserir cânula sobre dilatador.Técnica cirúrgica é preferida em CICV por ser mais rápida e confiável em emergência.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-15","ME2","Quais as diferenças anatômicas da via aérea pediátrica relevantes para o anestesiologista e qual a fórmula do tubo?","Diferenças anatômicas pediátricas:- Laringe mais alta e anterior: C3–C4 no neonato vs C5–C6 no adulto — laringoscopia mais difícil.- Epiglote em forma de ômega (Ω): mais longa, flácida e angular; melhor controle com lâmina reta (Miller).- Ponto mais estreito subglótico (anel cricóide): em <8–10 anos — tubo sem cuff pode ser suficiente (mas tubos com cuff de baixa pressão são aceitos).- Cabeça grande, occipício proeminente: naturalmente flexiona pescoço — usar coxim sob ombros para alinhar eixos.- Língua proporcionalmente maior, narinas mais estreitas.- Fórmula do tubo: diâmetro = (idade + 16) / 4 (sem cuff); com cuff: (idade + 16) / 4 − 0,5.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-16","ME2","Como manejar a via aérea em paciente com trauma e suspeita de lesão cervical?","Princípios:- Assumir instabilidade cervical em todo trauma de significância até prova em contrário.- Manter estabilização manual em linha neutra (MILS — Manual In-Line Stabilization) durante toda a laringoscopia.- Remover o colar somente para laringoscopia, com assistente mantendo MILS.Técnica preferida:- Videolaringoscópio (menos extensão cervical necessária).- ISR com succinilcolina ou rocurônio em dose alta (se estômago cheio).- Dois operadores: um realiza laringoscopia, outro mantém estabilização cervical.- Fibroscópio com paciente acordado se VA difícil antecipada e tempo disponível.MILS reduz — mas não elimina — movimento cervical durante intubação.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-17","ME2","Qual o princípio físico da oximetria de pulso e quais são as principais fontes de erro clínico?","Princípio (Beer-Lambert): emissão de luz em dois comprimentos de onda (660 nm vermelho e 940 nm infravermelho); a HbO2 absorve mais infravermelho; Hb desoxigenada absorve mais vermelho. A fração pulsátil distingue sangue arterial do venoso/tecido.Fontes de erro:- Carboxiemoglobina (HbCO): lida como HbO2 — SpO2 falsamente elevada (intoxicação por CO).- Metemoglobina (MetHb): puxa SpO2 para ~85% independente do valor real.- Esmalte de unhas escuro / sujidade: interfere na leitura.- Baixa perfusão periférica: vasoconstrição, hipotermia, hipotensão — sinal fraco, leitura errática.- Movimento, luz ambiente intensa.- Anemia grave: não altera SpO2 mas mascara hipóxia tecidual.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-18","ME2","Como interpretar a curva de capnografia e quais alterações indicam quais condições?","Curva EtCO2 normal: fase I (espaço morto, CO2=0), fase II (subida rápida), fase III (platô alveolar — leitura de EtCO2), fase 0 (inspiração — retorno a 0).Alterações:- EtCO2 = 0 abruptamente: intubação esofágica, desconexão do circuito, parada cardíaca.- EtCO2 crescente com platô oblíquo: broncoespasmo/DPOC (sharkfin — aumento de CO2 expiratório tardio).- Queda súbita de EtCO2: embolia pulmonar, hipotensão grave, parada circulatória (aumento do espaço morto).- EtCO2 progressivamente crescente: hipoventilação, hipertermia maligna (aumento de produção de CO2).- EtCO2 baixo com pH baixo: acidose metabólica com hiperventilação compensatória.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-19","ME2","Como é realizada a punção para pressão arterial invasiva e como interpretar o damping da curva?","Técnica (artéria radial): teste de Allen (avaliar circulação colateral ulnar), punção em 30–45° com cateter 20G, fixação com sutura ou adesivo, transdutor ao nível do coração (4° espaço intercostal, linha axilar média), zeragem ao ar livre.Curva normal: pico sistólico → incisura dicrótica (fechamento da valva aórtica) → pressão diastólica.Overdamping (amortecida): curva achatada, sem incisura — causa: bolha de ar, coágulo, dobramento do cateter — subestima sistólica, superestima diastólica.Underdamping (hiperamortecida): picos exagerados — superestima sistólica, subestima diastólica.Teste da flush: quadrado perfeito com oscillação rápida = ótimo damping.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-2","ME2","Quais são os principais preditores clínicos de via aérea difícil e o que cada um avalia?","Mallampati (I–IV): visualização de estruturas orofaríngeas — classe III/IV prediz dificuldade.Distância tiromentual (Patil-Aldreti): <6 cm = difícil (grau III).Abertura bucal: <3 cm = dificuldade de laringoscopia.Mobilidade cervical: extensão <80° dificulta alinhamento dos eixos.Escore de Wilson: soma peso, mobilidade cervical, mobilidade de cabeça, abertura bucal e prognatismo (escore ≥2 = risco).Distância esterno-mento: <12,5 cm associada a intubação difícil.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-20","ME2","Quais são as limitações da PVC como guia de volemia e como interpretar sua curva?","Curva de PVC: onda a (contração atrial), onda c (fechamento da tricúspide), onda v (enchimento atrial passivo); descidas x e y.Valores normais: 2–8 mmHg (8–12 em ventilação mecânica).Limitações como guia de volemia:- PVC reflete pressão, não volume — influenciada por complacência ventricular, tônus venoso, pressão intratorácica.- Múltiplos estudos (incluindo metanálises) mostraram que PVC isolada não prediz responsividade a fluidos.- Valores absolutos têm baixa acurácia; variações dinâmicas são mais úteis.- Útil para: tendência ao longo do tempo, pressões de enchimento em choque obstrutivo (tamponamento — PVC alta), guia em contexto clínico integrado.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-21","ME2","O que mede o cateter de Swan-Ganz e como interpretar suas principais variáveis hemodinâmicas?","Cateter de artéria pulmonar (Swan-Ganz): inserido via jugular/subclávia → AD → VD → artéria pulmonar → posição encunhada (PCWP).Variáveis:- PAP (pressão artéria pulmonar): normal 15–30/8–12 mmHg; elevada em HP, TEP, ICC.- PCWP (pressão capilar pulmonar encunhada): normal 6–12 mmHg; estima PAE e pressão de enchimento VE; elevada em IC esquerda.- Débito cardíaco (termodiluição): normal 4–8 L/min; IC normal 2,5–4 L/min/m².- RVS = (PAM – PVC) × 80 / DC: normal 800–1200 dyn·s/cm⁵.- DO2 = DC × CaO2: oferta de O2; VO2 = consumo; relação DO2/VO2 avalia adequação.Uso controverso — reservado a casos complexos (ICC grave, SARA, choque refratário).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-22","ME2","O que avalia o BIS, qual a faixa-alvo intraoperatória e quais são suas principais interferências e limitações?","BIS (Índice Bispectral): processa EEG em valor único de 0–100.Faixa-alvo intraoperatória: 40–60 (anestesia geral adequada).- >60: risco de consciência intraoperatória.- <40: anestesia excessivamente profunda.Interferências (falsos resultados):- EMG facial (eletromioatividade) — eleva falsamente o BIS.- Hipotermia profunda — reduz BIS.- Cetamina — pode elevar BIS mesmo com inconsciência (dissociação).- N2O — pouco efeito no BIS apesar de analgesia/sedação.- Artefatos elétricos (bisturi elétrico).Limitações: não detecta consciência com 100% de acurácia; não monitora memória explícita ou implícita de forma isolada; variabilidade individual; não substitui monitorização clínica.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-23","ME2","O que é TOF (Train-of-Four), como interpretar a contagem e a razão T4/T1 para extubação segura?","TOF: quatro estímulos supramáximos a 2 Hz; avalia bloqueio neuromuscular (BNM).Contagem TOF (T4/T1 não mensurável — bloqueio profundo):- 0 respostas: bloqueio total.- 1–3 respostas: bloqueio intenso a moderado.- 4 respostas: bloqueio moderado a leve (mas pode ainda ter fade).Razão TOF (T4/T1): compara amplitude da 4ª com a 1ª resposta.- <0,9: bloqueio residual clinicamente significativo (risco de aspiração, fraqueza faríngea).- ≥0,9: recuperação adequada do BNM — critério de segurança para extubação.Sem fade (T4/T1 ≈1): típico de bloqueio despolarizante (succinilcolina fase I).Com fade: bloqueio adespolarizante.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-24","ME2","Quais os locais de monitorização de temperatura no intraoperatório e por que o controle térmico é importante?","Locais de monitorização:- Nasofaringe: boa aproximação da temperatura central; não invasiva; usada em neurocirurgia.- Esôfago distal: padrão-ouro para temperatura central; próximo ao coração.- Retal: mais lento para refletir mudanças; útil em pós-operatório prolongado.- Bexiga (sonda de Foley com sensor): boa correlação com temperatura central quando débito urinário adequado.- Timpânica (infravermelho): prática mas menos precisa.Importância:- Hipotermia (<36°C) → coagulopatia, arritmias, infecção cirúrgica, tremor pós-op, recuperação anestésica prolongada.- Hipertermia → hipertermia maligna (diagnóstico precoce pela temperatura + EtCO2 elevado).- Alvo intraoperatório: 36–37°C.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-25","ME2","Como interpretar a diurese intraoperatória e quando a oligúria é alarme real de hipoperfusão?","Diurese normal intraoperatória: 0,5–1 mL/kg/h.Oligúria: <0,5 mL/kg/h.Causas de oligúria intraoperatória:- Pré-renal: hipovolemia, baixo débito cardíaco, vasoconstrição — mais comum.- Renal: nefrotóxicos, contraste, pigmentos (hemoglobinúria, mioglobinúria).- Pós-renal: obstrução, dobramento da sonda vesical.Abordagem:1. Excluir causa mecânica (sonda vesical).2. Avaliar volemia e hemodinâmica (PAM, PVC, VPP).3. Reposição volêmica guiada.4. Diuréticos apenas se sobrecarga hídrica confirmada — NÃO usar como tratamento de oligúria por hipovolemia.Diurese isolada não é bom marcador de volemia no intraoperatório (ADH cirúrgico).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-26","ME2","Quais as indicações do ecocardiograma transesofágico (ETE) intraoperatório e que informações fornece?","Indicações:- Cirurgia cardíaca (valvar, coronariana, aorta).- Instabilidade hemodinâmica não explicada.- Suspeita de embolia, tamponamento, dissecção.- Cirurgia de aorta torácica.- Transplante cardíaco, ECMO.- Choque refratário intraoperatório.Informações fornecidas:- Função sistólica (FEVE) e diastólica de VE e VD.- Volemia (tamanho de câmaras, colapsabilidade de VCI).- Valvopatias (gradiente, área valvar, regurgitação).- Derrame pericárdico e tamponamento.- Trombos, massas intracardíacas.- Avaliação de anastomoses (cirurgia cardíaca).- Embolia gasosa (neurocirurgia em posição sentada).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-27","ME2","O que é pressão de perfusão cerebral (PPC), como se monitora a PIC e qual o alvo em TCE grave?","Fórmula: PPC = PAM − PICValores:- PIC normal: <10–15 mmHg.- PIC crítica (hipertensão intracraniana): >20–22 mmHg.- PPC alvo em TCE grave: 60–70 mmHg (consenso BTF).Monitorização de PIC:- Monitor intraventricular (cateter de derivação ventricular externa — DVE): padrão-ouro; permite também drenagem de LCR.- Sensor intraparenquimatoso (Camino, Codman): menos preciso para drenagem mas menos complicações.- Bolt subaracnóideo.Implicação anestésica: manter PAM adequada para garantir PPC; evitar hipocapnia excessiva (vasoconstrição cerebral); posicionamento com cabeceira 30°; evitar PEEP excessiva.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-28","ME2","O que é oximetria cerebral (NIRS), quais suas indicações clínicas e como interpretar os valores?","NIRS (Near-Infrared Spectroscopy): mede saturação regional de O2 cerebral (rSO2) por espectroscopia de infravermelho próximo — reflete mix venoso/arterial (~75% venoso).Valor normal: 55–80%; queda >20% do basal ou valor absoluto <50% = hipoperfusão significativa.Indicações:- Cirurgia de carótida (endarterectomia) — detecta hipoperfusão ipsilateral ao clampeamento.- Cirurgia cardíaca com CEC — monitorar adequação de fluxo e temperatura.- Cirurgia com posição sentada (neurocirurgia).- Pacientes de alto risco neurológico.Limitações: interferência por luz ambiente, hemoglobina fetal, melanina da pele; variabilidade no posicionamento dos eletrodos; não substitui TC ou Doppler transcraniano.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-29","ME2","Qual a diferença entre ScvO2 e SvO2, quais os valores normais e como interpretar quedas e elevações?","SvO2 (saturação venosa mista): coletada da artéria pulmonar (Swan-Ganz); reflete consumo global de O2.- Normal: 60–75%.ScvO2 (saturação venosa central): coletada da veia cava superior (cateter central); reflete principalmente território cerebral e membros superiores.- Normal: 65–80% (tipicamente 5–8% maior que SvO2).Interpretação:- Queda (<60% SvO2 ou <65% ScvO2): aumento de extração de O2 — hipoperfusão tecidual, baixo DC, anemia, febre.- Elevação (>80%): shunt A-V, intoxicação por cianeto, cirrose grave (baixa extração tecidual).ScvO2 é substituto prático do Swan-Ganz na Surviving Sepsis — alvo ≥70% no bundle de ressuscitação precoce.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-3","ME2","O que avalia a classificação de Cormack-Lehane e como a manobra BURP/OELM melhora a visualização laringoscópica?","Cormack-Lehane:Grau I: glote completamente visível.Grau II: apenas comissura posterior visível.Grau III: apenas epiglote visível.Grau IV: nenhuma estrutura visível.BURP (Backward, Upward, Rightward Pressure): pressão externa na cartilagem tireoide para deslocar laringe — melhora graus II e III.OELM (Optimal External Laryngeal Manipulation): variação onde o laringoscopista dirige a manipulação com a própria mão direita, depois assistente mantém.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-30","ME2","Como usar VPP e VVS para avaliar responsividade a fluidos e quais são os pré-requisitos para sua validade?","VPP (Variação de Pressão de Pulso): VPP = (PPmax − PPmin) / média PP × 100VVS (Variação de Volume Sistólico): variação cíclica do VS com a ventilação mecânica.Mecanismo: ventilação com pressão positiva aumenta pressão intratorácica na inspiração → reduz retorno venoso → variação respiratória no VS e PP reflete pré-carga dependência.Pontos de corte:- VPP >13%: prediz responsividade a fluidos (curva dose-resposta).- VVS >10–13%: idem.Pré-requisitos (limitações):- Ventilação controlada (VC ≥8 mL/kg).- Ritmo sinusal.- Tórax fechado.- Sem taquicardia extrema.Perdem validade em: FA, ventilação espontânea, tórax aberto, PEEP muito alta.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-31","ME2","Quando solicitar gasometria intraoperatória e qual a interpretação sistemática em 5 passos?","Indicações para gasometria intraoperatória:- Cirurgias de grande porte (cardíaca, vascular, hepatobiliar, transplantes).- Instabilidade hemodinâmica.- Alterações de SpO2 ou EtCO2 inexplicadas.- Oligúria persistente.- Suspeita de hipertermia maligna.- Transfusão maciça ou reposição volêmica intensa.Interpretação rápida (5 passos):1. pH: acidose (<7,35) ou alcalose (>7,45).2. pCO2: alteração primária respiratória?3. HCO3−: alteração primária metabólica?4. Compensação: adequada? (distúrbio misto?)5. Variáveis extras: lactato (perfusão), K+, Ca2+, Hb, glicose.Gasometria intraoperatória guia: ventilação, reposição, hemoterapia e diagnóstico diferencial de instabilidade.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-32","ME2","Quais são os componentes essenciais da máquina de anestesia?","Componentes:1. Fonte de gases: cilindros (reserva) e rede hospitalar (parede) — O2, N2O, ar comprimido.2. Válvulas reguladoras de pressão: reduzem pressão para trabalho (~50 psi).3. Fluxômetros (rotâmetros): controlam fluxo de cada gás individualmente.4. Vaporizadores: adicionam anestésico volátil ao fluxo de gás fresco.5. Circuito respiratório: conduz gases ao paciente (circular com cal sodada).6. Ventilador: substitui o balão manual durante anestesia.7. Sistema de scavenging: elimina gases anestésicos expirados.8. Monitor integrado: SpO2, capnografia, pressão de via aérea, BIS, gases anestésicos.9. Balão reservatório e válvula APL.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-33","ME2","Quais são os componentes do circuito circular, suas vantagens e desvantagens?","Componentes:- Válvulas unidirecionais inspiratória e expiratória (controlam direção do fluxo).- Canister de cal sodada (absorve CO2).- Balão reservatório (breathing bag).- Peça em Y (conecta ao paciente).- Válvula APL (adjustable pressure-limiting) — controla pressão e excesso de gás.- Tubos corrugados inspiratório e expiratório.Vantagens:- Permite baixo fluxo de gás fresco (economia de agentes e calor/umidade).- Reinalação de gases expirados após absorção do CO2.Desvantagens:- Resistência das válvulas (problemático em neonatos).- Necessita cal sodada funcional.- Risco de reinalação de CO2 se cal exaurida ou válvula incompetente.- Volume compressível maior (imprecisão em VC pequenos).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-34","ME2","O que é cal sodada, como identificar sua exaustão e quais são o Composto A e o monóxido de carbono gerados?","Cal sodada (sodalime): hidróxido de cálcio (~80%) + hidróxido de sódio (~4%) + indicadores + sílica. Absorve CO2 por reação exotérmica: CO2 + H2O → H2CO3 → CaCO3 + H2O.Indicador de exaustão: violeta de etila — muda de branco para roxo/violeta quando pH cai (cal exaurida). Pode reverter parcialmente em descanso — trocar pelo padrão de uso, não apenas pela cor.Composto A: formado pela degradação do sevoflurano em cal sodada quente/seca — nefrotóxico em ratos; clinicamente irrelevante em humanos com fluxo ≥2 L/min.Monóxido de carbono (CO): gerado pela degradação de desflurano > enflurano > isoflurano em cal sodada seca (desumidificada por fluxo alto por longo período). Prevenção: não deixar máquina com fluxo alto sem paciente conectado.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-35","ME2","Como funcionam os vaporizadores TEC e qual a diferença entre VIC e VOC?","Vaporizadores TEC (Temperature-Compensated):- Dividem o fluxo de gás fresco: parte passa pelo câmara de vaporização (saturada com anestésico); parte passa pelo bypass.- Compensação de temperatura: bimetal ajusta o fluxo para manter concentração constante independente da temperatura.- Calibrados especificamente para cada agente (pressão de vapor diferente para cada anestésico).VIC (Vaporizer In Circuit): vaporizador dentro do circuito respiratório — reinalação aumenta concentração; difícil controle; antiquado.VOC (Vaporizer Out of Circuit): vaporizador fora do circuito (entre fluxômetros e circuito) — padrão atual; concentração controlada com precisão; fluxo do circuito não afeta vaporização.Jamais trocar agentes entre vaporizadores — sistemas de preenchimento com chave codificada (Selectatec/DISS) evitam erro.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-36","ME2","Quais as implicações clínicas do fluxo de gás fresco (FGF) baixo, médio e alto no circuito anestésico?","Fluxo alto (>4 L/min): sem reinalação significativa; rápida mudança de concentração; desperdício de agentes; ressecamento de VA; custo elevado; mais poluição ambiental.Fluxo médio (1–2 L/min): alguma reinalação; equilíbrio entre economia e controle. Padrão para muitas cirurgias.Fluxo baixo (<1 L/min — mínimo fluxo):- Máxima reinalação; economia de agentes e calor/umidade.- Risco: acúmulo de N2O, CO (cal seca), compostos de degradação.- Monitorar concentração inspirada de O2 (FiO2) — pode cair com reinalação e metabolismo.- Análise de gases inspirados obrigatória (O2, CO2, agente volátil).- Contraindicado se: vazamentos de circuito, cal exaurida, paciente metabólicamente instável.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-37","ME2","Como vedar corretamente a máscara facial (técnica EC a uma e duas mãos) e quando usar cada uma?","Máscara facial: disponível em vários tamanhos; deve cobrir nariz e boca sem pressionar olhos.Técnica a uma mão (EC clamp):- Polegar e indicador em ""C"" seguram a máscara.- Médio, anular e mínimo em ""E"" tracionam a mandíbula para cima (subluxação).- Mão livre opera o balão/ventilador.Técnica a duas mãos:- Dois dedos de cada mão seguram a máscara bilateralmente.- Assistente ventila o balão.- Indicada em: barbas, edentulismo, obesidade, VA difícil, face dismórfica.Abertura das vias aéreas: extensão da cabeça + elevação do mento (chin lift) ou tração da mandíbula (jaw thrust — preferido em suspeita de lesão cervical).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-38","ME2","Quais são os itens essenciais do checklist pré-anestésico (APSF/FDA) e por que deve ser realizado antes de toda anestesia?","Checklist pré-anestésico — sequência padronizada:1. Fontes de gases: pressão de O2, N2O, ar comprimido adequadas; cilindros de reserva suficientes.2. Vaporizadores: nível de agente, sem vazamento, encaixe correto, chave travada.3. Circuito respiratório: conexões, ausência de vazamento (teste de pressão/oclusão), válvulas funcionais.4. Cal sodada: cor do indicador, sem exaustão.5. Ventilador: modo configurado, alarmes ativos, teste funcional.6. Monitor: SpO2, capnografia, PA (invasiva ou PANI), ECG, temperatura — todos ativos e com alarmes.7. Aspirador: funcionando, sonda disponível.8. Equipamento de VA difícil: laringoscópio, DSG, fibroscópio — disponíveis e funcionais.9. Medicamentos: indutores, bloqueadores, reversores, vasopressores rotulados e prontos.10. Documentar checklist antes de iniciar.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-39","ME2","Quais os modos de ventilação disponíveis na máquina de anestesia e como diferem dos ventiladores de UTI?","Modos na máquina de anestesia:- VCV (Volume-Controlado): VC fixo, pressão varia — garante ventilação minuto; risco de barotrauma se complacência baixa.- PCV (Pressão-Controlada): pressão fixa, VC varia — melhor distribuição de fluxo, menos barotrauma; VC depende da complacência (monitorar).- Alguns modelos: SIMV, PSV, PRVC (pressão regulada com volume garantido).Diferenças vs UTI:- Máquinas de anestesia têm circuito com reinalação e cal sodada — ventiladores de UTI não.- Sensores de fluxo menos precisos para VCs muito pequenos (pediatria).- Menor capacidade de PEEP alta ou ventilação protetora avançada.- Máquina de anestesia: integrada ao vaporizador (gás anestésico); ventilador de UTI: gás puro.- Em situações críticas (COVID, SARA), ventilador de UTI é superior.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-4","ME2","Qual o algoritmo da ASA para via aérea difícil antecipada versus não antecipada?","VA difícil antecipada:1. Despertar o paciente como opção de segurança.2. Intubação com paciente acordado (fibrobroncoscópio ou videolaringoscópio).3. Indução anestésica apenas se ventilação de máscara e intubação parecerem factíveis.VA difícil não antecipada (após indução):1. Tentar ventilação de máscara.2. Tentar intubação (máximo 3 tentativas).3. Dispositivos supraglóticos (DSG) como resgate.4. Se CICV: acesso cirúrgico de emergência (via aérea invasiva).Princípio: limitar tentativas, chamar ajuda precocemente, priorizar oxigenação.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-40","ME2","Quais são os sistemas de Mapleson (A a F) e qual é mais eficiente para ventilação espontânea e controlada em adultos e pediatria?","Sistemas de Mapleson — circuitos sem reinalação (sem cal sodada):- Mapleson A (Magill): mais eficiente em ventilação espontânea em adultos (FGF = ventilação minuto). Ineficiente em ventilação controlada.- Mapleson B e C: ineficientes; raros usos.- Mapleson D (Bain — coaxial): eficiente em ventilação controlada (FGF 2–3× VM); usado em adultos fora do CO (transporte, anestesia longe da máquina).- Mapleson E (Ayre T-piece): sem válvula, sem resistência — ideal para lactentes e neonatos.- Mapleson F (Jackson-Rees): Ayre + balão aberto — permite ventilação controlada em crianças; FGF 2,5–3× VM.Resumo pediátrico: E e F são os de escolha em pediatria (baixa resistência, sem válvulas).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-41","ME2","O que são umidificadores HME (nariz artificial), quais suas indicações e limitações clínicas?","HME (Heat and Moisture Exchanger — nariz artificial): filtro higroscópico colocado entre a peça Y e o tubo orotraqueal; retém calor e umidade do gás expirado e os devolve na inspiração.Indicações:- Intubações de curta a média duração (<24h continuamente).- Prevenção de ressecamento de mucosa traqueal.- Quando umidificadores aquecidos ativos não estão disponíveis.Limitações:- Adiciona espaço morto (15–100 mL) — problemático em pediatria e DPOC grave.- Aumenta resistência inspiratória/expiratória.- Eficiência cai com secreções espessas ou sangue (obstrui).- Não deve ser usado simultaneamente com nebulização (saturação do filtro).- Não recomendado em hipotermia grave ou ventilação de longo prazo em UTI (preferir umidificador ativo).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-42","ME2","Como posicionar filtros bacterianos/virais no circuito anestésico e qual o objetivo da proteção bidirecional?","Filtros bacterianos/virais (HME-filtros ou filtros pleated):Posicionamento correto:- Entre a peça Y do circuito e o conector do tubo orotraqueal (lado do paciente).- Protege o circuito e a máquina da flora bacteriana e viral do paciente.- Alternativa: filtros em cada ramo inspiratório e expiratório (proteção bidirecional da máquina).Objetivos:- Prevenir contaminação cruzada entre pacientes.- Reduzir risco de infecção respiratória associada ao ventilador.- Em pandemia (COVID, influenza): proteção adicional da equipe e do equipamento.Atenção: filtro obstruído aumenta resistência — monitorar pressão de via aérea; trocar se suspeita de saturação. Não misturar HME + filtro + umidificador ativo (risco de sobressaturação).","",""
"fc-me2flashcardsbloco3suplementopontos2832html-43","ME2","Como manejar falha de equipamento durante a anestesia geral e qual o plano de contingência?","Princípios gerais:1. Reconhecer o problema: alarmes, mudanças nos parâmetros, comportamento do paciente.2. Garantir oxigenação imediata: ventilação manual com O2 a 100% pelo balão e circuito.3. Identificar a causa: circuito? Vaporizador? Ventilador? Fonte de gás?4. Trocar para modo manual: usar balão reservatório; desligar ventilador com falha.5. Plano B: máscara facial + ambu com O2 puro se circuito comprometido.6. Manter anestesia: agentes IV (TIVA — propofol + opioides) se vaporizador comprometido.7. Chamar ajuda, avisar o cirurgião.8. Decisão: continuar vs interromper cirurgia com segurança.Todo anestesiologista deve conhecer ventilação manual e TIVA como contingência. Checklist pré-anestésico adequado previne a maioria das falhas.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-44","ME2","Quais as diferenças entre SF 0,9%, Ringer Lactato e PlasmaLyte e quando preferir cada um?","SF 0,9% (soro fisiológico): Na+ 154, Cl− 154 mEq/L. Cloreto suprafisiológico → acidose hiperclorêmica com volumes altos (>2–3L). Uso: diluição de medicamentos, alcalose hipoclorêmica (vômitos), hiponatremia.Ringer Lactato (RL): Na+ 130, K+ 4, Ca2+ 3, Cl− 109, lactato 28 mEq/L. Mais fisiológico; lactato metabolizado a bicarbonato pelo fígado. Contraindicação relativa: hepatopatas graves (não metabolizam lactato) e hipercalemia (contém K+). Levemente hipotônico.PlasmaLyte: Na+ 140, K+ 5, Mg2+ 3, Cl− 98, acetato + gluconato. Mais fisiológico de todos; pH neutro; não contém cálcio (compatível com hemocomponentes); acetato/gluconato metabolizados sem produção de lactato. Preferido em grandes volumes e em politransfundidos.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-45","ME2","Quais são os coloides disponíveis e qual o perfil de segurança de albumina, HES e gelatinas?","Albumina 4–5%: expansão isooncótica; fisiológica; indicada em cirrose, síndrome hepatorrenal, ressuscitação no paciente crítico. Custo alto. Albumina 20–25%: hiperoncótica — mobiliza líquido intersticial para intravascular; ascite refratária, síndrome nefrótica.HES (hidroxietilamido): sintético; eficácia expansora boa mas riscos significativos: lesão renal aguda (especialmente em sepse), coagulopatia (interfere na função plaquetária e fator von Willebrand), prurido. EMA/FDA restringiram uso — contraindicado em pacientes críticos e com sepse.Gelatinas: menor acúmulo tecidual que HES; menor risco renal; associadas a reações anafiláticas (histamina). Eficácia expansora menor que albumina. Evidência de segurança ainda limitada.","",""
"fc-me2flashcardsbloco3suplementopontos2832html-46","ME2","Quais são as metas da terapia de reposição volêmica guiada por metas (GDT - Goal-Directed Therapy)?","Metas da GDT (Goal-Directed Therapy):- PAM ≥65 mmHg (ou ≥70–80 em vasopressores).- Diurese ≥0,5 mL/kg/h.- Lactato <2 mmol/L (ou redução ≥10% em 2h).- ScvO2 ≥70% (ou SvO2 ≥65%).- Responsividade a fluidos: VPP <13% ou VVS <10% (guia otimização volêmica).- DC/IC dentro do normal se monitorizado por Swan-Ganz ou ecocardio.Princípio: não sobrecarregar com fluidos nem subtratar. Balanço hídrico positivo excessivo associado a piores desfechos (edema pulmonar, abdominal, disfunção orgânica). Evitar fluidoterapia liberal não guiada.","",""
