id,me,tema,enunciado,alternativa_a,alternativa_b,alternativa_c,alternativa_d,correta,explicacao,justificativa_a,justificativa_b,justificativa_c,justificativa_d
sim-me3simulado4trimestreprovaahtml-25,ME3,,"Um ""near miss"" (quase acidente) em anestesia é definido como:",Evento adverso grave com dano permanente ao paciente,Incidente que poderia ter causado dano ao paciente mas não resultou em lesão por ação ou circunstância,Qualquer complicação previsível de procedimento anestésico de alto risco,"Evento que resulta em morte ou lesão grave, exigindo investigação obrigatória || E) Situação de emergência controlada com sucesso pela equipe sem necessidade de documentação",B,"Q24 — B Near miss (quase acidente) é um incidente que não atingiu o paciente ou causou dano, seja por ação corretiva oportuna ou por circunstância favorável. A notificação de near miss é fundamental para a cultura de segurança, pois permite identificar falhas latentes no sistema antes que causem dano real. Sua taxa é muito maior que a de eventos adversos reais. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-26,ME3,,"Paciente recebe, por erro de identificação, neurobloqueador destinado a outro paciente antes da indução anestésica. O erro é percebido imediatamente e a equipe consegue reverter sem dano. O anestesiologista decide não registrar o evento.

Paciente recebe, por erro de identificação, neurobloqueador destinado a outro paciente antes da indução anestésica. O erro é percebido imediatamente e a equipe consegue reverter sem dano. O anestesiologista decide não registrar o evento. Qual é a importância da notificação de near miss em sistemas de segurança?","Near miss não precisa ser notificado, pois não houve dano ao paciente","A notificação permite análise de causa raiz, identificação de falhas sistêmicas e implementação de melhorias preventivas",A notificação de near miss é obrigatória apenas quando envolve medicamentos controlados,O registro é necessário apenas para fins de auditoria financeira do hospital || E) A notificação deve ser feita ao conselho regional apenas quando há reincidência,B,"Q25 — B A notificação de near miss é a base da melhoria contínua em segurança do paciente. Permite realizar análise de causa raiz para identificar falhas sistêmicas (barreiras ausentes, protocolos inadequados, comunicação falha) e implementar mudanças preventivas antes que o incidente resulte em dano. Ambientes que incentivam a notificação sem punição têm menor taxa de eventos adversos graves. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-27,ME3,,"Sobre a análise de causa raiz (RCA — Root Cause Analysis) aplicada a eventos adversos em anestesia, é CORRETO afirmar:","A RCA tem objetivo punitivo, identificando o profissional culpado pelo erro",A RCA busca identificar fatores contribuintes sistêmicos para propor melhorias estruturais e de processo,A RCA deve ser conduzida exclusivamente pelo diretor médico do hospital,A RCA é aplicada apenas a eventos que resultaram em morte do paciente || E) A RCA dispensa análise de fatores humanos e concentra-se apenas em falhas de equipamentos,B,"Q26 — B A análise de causa raiz (RCA) é uma ferramenta proativa e sistêmica que busca identificar causas fundamentais (não apenas o erro imediato) e fatores contribuintes para propor melhorias de processo e estrutura. Não tem objetivo punitivo. Utiliza ferramentas como diagrama de Ishikawa, ""5 porquês"" e análise de barreiras. É aplicada a eventos sentinela e near miss graves. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-28,ME3,,"Um hospital implementa programa de melhoria de qualidade em anestesia e define como evento sentinela qualquer caso de consciência intraoperatória confirmada. Em uma auditoria semestral, são identificados 3 casos em 2.000 anestesias gerais.

Um hospital implementa programa de melhoria de qualidade em anestesia e define como evento sentinela qualquer caso de consciência intraoperatória confirmada. Em uma auditoria semestral, são identificados 3 casos em 2.000 anestesias gerais. Sobre eventos sentinela, é CORRETO afirmar que:",São eventos esperados e aceitáveis dentro de qualquer serviço cirúrgico de alto volume,São eventos inesperados que envolvem morte ou lesão grave e exigem investigação imediata e completa,Apenas eventos que resultam em óbito são classificados como sentinela pela JCI,A consciência intraoperatória não é considerada evento sentinela por ser tecnicamente inevitable || E) Eventos sentinela têm investigação opcional a critério da diretoria do hospital,B,"Q27 — B Eventos sentinela são eventos inesperados que resultam em morte ou lesão física ou psicológica grave, ou risco de tais acontecimentos. A consciência intraoperatória confirmada é classificada como evento sentinela pela JCI. Todo evento sentinela exige investigação imediata com análise de causa raiz e implementação de ações corretivas dentro de 45 dias. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-29,ME3,,Cultura de segurança em uma organização de saúde é caracterizada por:,Foco em punição individual para criar ambiente de responsabilização e prevenção,Ambiente no qual erros são ocultados para proteger a reputação institucional,Ambiente de confiança onde profissionais se sentem seguros para reportar erros e near miss sem medo de punição,"Responsabilização exclusiva do médico pelos erros, independentemente de falhas sistêmicas || E) Priorização da eficiência operacional em detrimento de protocolos de segurança",C,"Q28 — C A cultura de segurança (safety culture) é caracterizada por valores, atitudes e comportamentos que priorizam a segurança. Seus pilares incluem: liderança comprometida, comunicação aberta, aprendizado com erros, trabalho em equipe e ambiente de confiança onde profissionais reportam erros sem medo de punição. A punição individual inibe a notificação e perpetua falhas sistêmicas. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-3,ME3,,"Segundo os princípios dos cuidados paliativos da OMS, qual das afirmações a seguir está INCORRETA?",Os cuidados paliativos afirmam a vida e encaram a morte como processo normal,O objetivo principal é a aceleração da morte para aliviar o sofrimento,Os cuidados paliativos oferecem sistema de suporte para a família durante a doença e o luto,O controle da dor e de outros sintomas é um componente central dos cuidados paliativos || E) Os cuidados paliativos podem ser iniciados em conjunto com tratamentos curativos,B,"Q2 — B Os cuidados paliativos NÃO têm como objetivo acelerar ou retardar a morte — este princípio os distingue da eutanásia. A OMS define cuidados paliativos como abordagem que melhora a qualidade de vida de pacientes e familiares diante de doenças ameaçadoras à vida, por meio de prevenção e alívio do sofrimento. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-30,ME3,,"Serviço de anestesia avalia seus indicadores de qualidade e identifica: taxa de náusea e vômito pós-operatório (NVPO) de 28% em colecistectomias laparoscópicas, taxa de hipotermia intraoperatória de 35% e taxa de dor moderada a intensa na SRPA de 22%.

Serviço de anestesia avalia seus indicadores de qualidade e identifica: taxa de náusea e vômito pós-operatório (NVPO) de 28% em colecistectomias laparoscópicas, taxa de hipotermia intraoperatória de 35% e taxa de dor moderada a intensa na SRPA de 22%. Qual é o indicador de qualidade que apresenta MAIOR desvio em relação às metas internacionais aceitas?","Taxa de NVPO, pois a meta é inferior a 5% independentemente do procedimento","Taxa de hipotermia, pois a meta preconizada é inferior a 1% com aquecimento ativo sistemático","Taxa de dor moderada a intensa na SRPA, pois a meta é inferior a 5%","Todos os indicadores estão dentro das metas aceitáveis internacionalmente || E) Taxa de NVPO, pois em colecistectomia laparoscópica a meta é zero absoluto",B,"Q29 — B A hipotermia intraoperatória (temperatura central < 36°C) tem metas de incidência inferiores a 1% com monitorização e aquecimento ativo sistemáticos (aquecedor de ar forçado, fluidos aquecidos, manta térmica). Uma taxa de 35% indica falha grave no protocolo de prevenção. NVPO em colecistectomia pode variar entre 20-30% sem profilaxia, tornando a meta de redução mais tolerável com profilaxia adequada. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-31,ME3,,"Durante revisão do protocolo de segurança do centro cirúrgico, o coordenador de anestesia propõe implementar: dupla checagem de medicamentos antes da administração, etiquetagem obrigatória de todas as seringas preparadas e protocolo de confirmação de vias de acesso antes de qualquer injeção.

Durante revisão do protocolo de segurança do centro cirúrgico, o coordenador de anestesia propõe implementar: dupla checagem de medicamentos antes da administração, etiquetagem obrigatória de todas as seringas preparadas e protocolo de confirmação de vias de acesso antes de qualquer injeção. Essas medidas têm como objetivo primário prevenir qual tipo de evento adverso em anestesia?",Eventos de vias aéreas difíceis não antecipadas,"Erros de medicação (troca de medicamentos, troca de vias e doses incorretas)",Reações alérgicas a látex e materiais cirúrgicos,Lesões neurológicas por posicionamento inadequado || E) Complicações cardiovasculares intraoperatórias por interações medicamentosas,B,"Q30 — B Erros de medicação são a principal causa de eventos adversos evitáveis em anestesia. As medidas propostas (dupla checagem, etiquetagem obrigatória de seringas e confirmação de vias) são barreiras específicas para prevenção de troca de medicamentos, troca de vias (IV vs. epidural) e administração de doses incorretas. A Resolução CFM 2.174/2017 estabelece normas para redução de erros de medicação em anestesia. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-4,ME3,,"Homem de 74 anos com insuficiência cardíaca congestiva classe NYHA IV, internado em UTI. Família solicita ""não fazer mais nada"" e pede para desligar os equipamentos. O paciente está acordado, orientado e solicita que todos os recursos sejam mantidos.

Homem de 74 anos com insuficiência cardíaca congestiva classe NYHA IV, internado em UTI. Família solicita ""não fazer mais nada"" e pede para desligar os equipamentos. O paciente está acordado, orientado e solicita que todos os recursos sejam mantidos. Qual é a conduta ética CORRETA neste cenário?","Seguir a vontade da família, pois são os responsáveis legais pelo paciente internado","Respeitar a autonomia do paciente capaz, mantendo os cuidados conforme sua vontade",Solicitar interconsulta psiquiátrica para avaliar a capacidade decisória do paciente antes de qualquer conduta,"Acionar o Comitê de Ética apenas se houver divergência entre família e equipe médica || E) Suspender os equipamentos, pois o prognóstico é ruim e o tratamento é fútil",B,"Q3 — B O princípio da autonomia é central na bioética. Paciente capaz (consciente e orientado) tem o direito de tomar decisões sobre seu tratamento, mesmo que a família discorde. A equipe deve respeitar a vontade do paciente, documentar a situação e, se necessário, acionar o Comitê de Ética como suporte à decisão. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-5,ME3,,"Em relação ao manejo da dor no paciente em cuidados paliativos, o uso de opioides em doses adequadas para controle da dor:","É contraindicado em pacientes com insuficiência respiratória, pois precipita parada respiratória",Configura eutanásia passiva quando o paciente é terminal,"É eticamente justificado pelo princípio do duplo efeito, mesmo que possa haver depressão respiratória como efeito colateral",Deve ser evitado nos últimos dias de vida para não mascarar o nível de consciência || E) Só pode ser iniciado após falha documentada de dois analgésicos não opioides,C,"Q4 — C O princípio do duplo efeito justifica o uso de opioides em doses adequadas para controle da dor em pacientes terminais, mesmo que haja risco de depressão respiratória como efeito colateral. O objetivo primário é o alívio do sofrimento, não a antecipação da morte. Opioides não são contraindicados em insuficiência respiratória quando usados com titulação adequada. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-6,ME3,,"Paciente de 55 anos com esclerose lateral amiotrófica avançada, em ventilação mecânica invasiva há 8 meses, sem perspectiva de desmame. Paciente comunica por movimentos oculares que deseja a retirada do ventilador. Possui testamento vital registrado em cartório confirmando esse desejo.

Paciente de 55 anos com esclerose lateral amiotrófica avançada, em ventilação mecânica invasiva há 8 meses, sem perspectiva de desmame. Paciente comunica por movimentos oculares que deseja a retirada do ventilador. Possui testamento vital registrado em cartório confirmando esse desejo. A retirada do ventilador mecânico neste caso é:","Eutanásia ativa, vedada pelo CFM","Ortotanásia, respeitando a autonomia do paciente e eticamente aceita","Distanásia, pois prolonga desnecessariamente o processo de morte","Suicídio assistido, que requer aprovação judicial prévia || E) Procedimento vedado enquanto o paciente estiver consciente e comunicante",B,"Q5 — B Ortotanásia é a morte no tempo certo, sem prolongamento artificial. A retirada de suporte desproporcional em paciente terminal que recusa expressamente a manutenção do tratamento é eticamente aceita e amparada pela Resolução CFM 1.805/2006. Difere da eutanásia (que antecipa ativamente a morte) e da distanásia (que a prolonga artificialmente). Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-7,ME3,,"Sobre comunicação de más notícias em cuidados paliativos, o protocolo SPIKES prevê como primeira etapa:",Fornecer imediatamente o diagnóstico e prognóstico ao paciente,Preparar o ambiente (Setting up) e verificar o que o paciente já sabe,Identificar o nível de esperança do paciente antes de qualquer comunicação,Solicitar presença obrigatória de familiar antes de iniciar a conversa || E) Aplicar escala de ansiedade para avaliar capacidade de receber a notícia,B,"Q6 — B O protocolo SPIKES (Setting up, Perception, Invitation, Knowledge, Emotions/Empathy, Strategy/Summary) inicia com a preparação do ambiente físico adequado e verificação do que o paciente já sabe sobre sua condição (Perception), permitindo calibrar a informação a ser fornecida. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-8,ME3,,"Paciente oncológica de 62 anos em uso de morfina oral 30 mg de 4/4h para dor. Apresenta crise álgica súbita (dor irruptiva) com EVA 9/10. A paciente está em domicílio e possui morfina de resgate prescrita.

Paciente oncológica de 62 anos em uso de morfina oral 30 mg de 4/4h para dor. Apresenta crise álgica súbita (dor irruptiva) com EVA 9/10. A paciente está em domicílio e possui morfina de resgate prescrita. Qual é a dose de resgate CORRETA para dor irruptiva com morfina oral?",50% da dose diária total dividida em uma única tomada,10 a 15% da dose diária total de morfina oral,Dose equivalente à dose regular de 12 horas,Dose fixa de 5 mg independentemente da dose de manutenção || E) 25% da dose da última tomada regular,B,"Q7 — B A dose de resgate para dor irruptiva deve ser de 10 a 15% da dose diária total de opioide. Com morfina oral 30 mg de 4/4h (dose diária = 180 mg), o resgate seria de 18-27 mg. A dose de resgate pode ser repetida a cada 1-4 horas conforme necessário, e o padrão de uso orienta o ajuste da dose de manutenção. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simulado4trimestreprovaahtml-9,ME3,,"Sobre sedação paliativa, é CORRETO afirmar que:",Difere da eutanásia porque não tem como objetivo primário causar a morte,"Deve ser sempre profunda e contínua, nunca intermitente",Exige necessariamente concordância de todos os familiares para ser iniciada,É vedada em pacientes não oncológicos pelo CFM || E) O midazolam é contraindicado por causar paradoxo em pacientes terminais,A,"Q8 — A A sedação paliativa se diferencia da eutanásia pelo objetivo: o propósito é aliviar o sofrimento refratário, não causar a morte. A morte, se ocorrer, é consequência da doença de base. A sedação pode ser proporcional ao sintoma, intermitente ou contínua, e o midazolam é o agente mais utilizado em cuidados paliativos. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-10,ME3,,"Ponto 39

Ponto 39 9. Qual das afirmativas abaixo descreve CORRETAMENTE as alterações farmacocinéticas no idoso?",O aumento da gordura corporal reduz o volume de distribuição e encurta a duração de ação dos fármacos lipofílicos.,"A albumina sérica diminui com a idade, reduzindo a fração livre de fármacos altamente ligados a proteínas como o propofol.",A redução do débito cardíaco retarda a indução inalatória e prolonga o efeito de doses únicas de fármacos IV.,"A função hepática aumenta para compensar a redução renal, mantendo o clearance total inalterado. || E) A sensibilidade ao propofol diminui no idoso, exigindo doses maiores para indução.",C,9 — C Débito cardíaco reduzido retarda indução inalatória (menor lavagem pulmonar) e prolonga efeito de bolus IV; CAM está reduzida no idoso; volume de distribuição para lipofílicos aumenta (não reduz). Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-11,ME3,,"Dois acessos periféricos calibrosos. Hb 7,2 g/dL. Sem história prévia disponível. Colo cervical posicionado.

Ponto 40 10. Vítima de acidente automobilístico, 35 anos, chega à sala de trauma com PA 80/50 mmHg, FC 130 bpm, GCS 10, distensão abdominal e hematoma no flanco direito. Suspeita de rotura hepática. Decisão de laparotomia exploradora de emergência. Qual a abordagem anestésica inicial mais correta? Dois acessos periféricos calibrosos. Hb 7,2 g/dL. Sem história prévia disponível. Colo cervical posicionado.",Anestesia peridural torácica para minimizar depressão hemodinâmica sistêmica.,"Indução em sequência rápida com ketamina 1–2 mg/kg + succinilcolina 1,5 mg/kg, pressão cricoide, ressuscitação hemostática concomitante.","Propofol 2 mg/kg + rocurônio 0,6 mg/kg com pré-oxigenação de 3 minutos.","Midazolam 0,1 mg/kg + fentanil 3 mcg/kg como indução suave para evitar hipotensão. || E) Aguardar estabilização hemodinâmica antes da indução anestésica.",B,10 — B Trauma com choque hemorrágico: ISR com ketamina (mantém tônus simpático) + succinilcolina; ressuscitação hemostática concomitante; pressão cricoide. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-12,ME3,,"Mallampati IV, pescoço curto, abertura de boca 3 cm. Ausência de acesso venoso central. Sangramento vaginal ativo. Estimativa de via aérea difícil.

Integradora | Pontos 37 + 40 + 47 11. Gestante de 36 semanas, obesa (IMC 42 kg/m²), com pré-eclâmpsia grave, sofre trauma abdominal fechado com suspeita de descolamento prematuro de placenta. Indicada cesariana de emergência. GCS 14, PA 160/105 mmHg, FC 118 bpm, SpO₂ 93% em ar ambiente, plaquetas 62.000/mm³. Qual a melhor conduta anestésica integrada? Mallampati IV, pescoço curto, abertura de boca 3 cm. Ausência de acesso venoso central. Sangramento vaginal ativo. Estimativa de via aérea difícil.","Tentar raquianestesia pois é tecnicamente mais rápida, mesmo com plaquetas 62.000.","Anestesia geral com sequência rápida de indução é a técnica de escolha: plaquetopenia severa contraindicaria o neuroeixo; planejar via aérea difícil antecipadamente (videolaringoscópio disponível, plano B com dispositivo supraglótico).","Anestesia peridural, pois o bólus fracionado permite maior controle hemodinâmico que a raquianestesia.","Sedação dissociativa com ketamina e preservação de ventilação espontânea para evitar intubação. || E) Anestesia local infiltrativa, pois evita todos os riscos sistêmicos.",B,11 — B Plaquetas 62.000 + via aérea prevista difícil + obesidade mórbida: anestesia geral com ISR é a técnica mais segura; videolaringoscópio + plano B obrigatórios. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-13,ME3,,"Ponto 40

Ponto 40 12. Sobre ressuscitação hemostática no trauma grave com hemorragia maciça, assinale a alternativa CORRETA segundo os princípios de damage control resuscitation:",Cristaloides devem ser infundidos livremente para restaurar a PA sistólica acima de 120 mmHg antes da hemotransfusão.,"A proporção ideal entre concentrado de hemácias, plasma fresco congelado e plaquetas é de 1:1:1, minimizando a coagulopatia dilucional.",O ácido tranexâmico só tem benefício se administrado nas primeiras 6 horas após o trauma.,A hipotensão permissiva é contraindicada em trauma cranioencefálico grave associado. || E) B e D estão corretas.,D,12 — E Ressuscitação 1:1:1 (B) e contraindicação de hipotensão permissiva no TCE (D) são ambas corretas; ácido tranexâmico tem benefício comprovado nas primeiras 3h (não 6h). Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-14,ME3,,"Ponto 41

Ponto 41 13. Paciente de 58 anos, ASA II (HAS controlada), candidato à colecistectomia videolaparoscópica em regime ambulatorial. Qual característica NÃO é critério absoluto de exclusão para cirurgia ambulatorial segundo diretrizes atuais?",IMC 38 kg/m².,Apneia obstrutiva do sono grave não tratada com CPAP.,Distância residência-hospital superior a 1 hora sem acompanhante adulto.,Paciente em uso de anticoagulante oral que realizou ponte com heparina. || E) DPOC moderado (VEF1 55% previsto) clinicamente controlado.,D,13 — E DPOC moderado controlado NÃO é critério absoluto de exclusão ambulatorial; AOS grave sem CPAP e distância elevada sem acompanhante são contraindicações relativas/absolutas conforme protocolo institucional. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-15,ME3,,"Ponto 41

Ponto 41 14. Em relação ao critério de alta hospitalar após anestesia ambulatorial, qual escore/sistema é amplamente utilizado e inclui avaliação de consciência, circulação, respiração, saturação e dor/náusea?",Escore de Aldrete modificado (PADS — Post-Anesthetic Discharge Scoring System).,Escore de Ramsay.,Escore de Glasgow.,Índice de Barthel. || E) Escore de White-Song.,A,14 — A PADS (Post-Anesthetic Discharge Scoring System) ou Aldrete modificado são os mais utilizados; pontuação ≥ 9 em 10 permite alta segura. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-16,ME3,,"Cirurgia durou 75 minutos. Solução de irrigação: glicina 1,5%. Volume estimado de irrigação absorvida: 1,8 L.

Ponto 42 15. Homem de 70 anos submetido à ressecção transuretral de próstata (RTU-P) apresenta, durante o procedimento, confusão mental progressiva, náusea, bradicardia e PA 170/95 mmHg. SpO₂ 94%. Qual o diagnóstico mais provável e o tratamento imediato? Cirurgia durou 75 minutos. Solução de irrigação: glicina 1,5%. Volume estimado de irrigação absorvida: 1,8 L.",Êmbolo pulmonar; heparinizar e acionar hemodinâmica.,"Síndrome pós-RTU (intoxicação hídrica / hiponatremia dilucional); restrição hídrica, furosemida e, se Na⁺ < 120 mEq/L com sintomas graves, solução salina hipertônica 3% em infusão controlada.",Crise hipertensiva hiperaldosterônica; iniciar nitroprussiato.,Hipernatremia por reabsorção de glicina; infundir água livre. || E) IAM perioperatório; transferir para hemodinâmica.,B,"15 — B Síndrome pós-RTU: hiponatremia dilucional por absorção de glicina; tratamento: furosemida + restrição hídrica; NaCl 3% se Na⁺ < 120 mEq/L com sintomas graves, correção lenta (máx 10–12 mEq/L em 24h). Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-17,ME3,,"Ponto 42

Ponto 42 16. Qual o nível de bloqueio sensitivo necessário para RTU-P sob raquianestesia, e por que a raquianestesia é preferida à anestesia geral nesse contexto?",T10; porque o paciente permanece sedado e não colabora com a avaliação neurológica.,"T10; porque permite detecção precoce de sinais de síndrome pós-RTU (confusão mental, agitação) em paciente acordado.",T6; porque a distensão vesical causa dor referida ao dermátomo T6.,L1; pois a próstata é inervada apenas pelo plexo lombar. || E) T4; para garantir conforto completo durante irrigação com pressão positiva.,B,"16 — B Bloqueio T10 suficiente; raquianestesia permite monitorar sinais precoces de intoxicação hídrica (confusão, agitação) em paciente consciente. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-18,ME3,,"Ponto 43

Ponto 43 17. Durante cirurgia de catarata sob bloqueio retrobulbar, paciente de 68 anos apresenta bradicardia súbita (FC 38 bpm), hipotensão e síncope vasovagal. Qual é o reflexo desencadeado e como tratar?","Reflexo oculocardíaco (trigêmino-vagal); suspender o estímulo ocular, atropina 0,5 mg IV se bradicardia persistente.",Reflexo de Bezold-Jarisch; posição de Trendelenburg e efedrina 10 mg IV.,Taquicardia reflexa por hipovolemia; infundir 500 mL de ringer lactato.,Bloqueio atrioventricular de 3º grau por toxicidade de anestésico local; gluconato de cálcio e marca-passo externo. || E) Bradicardia por hipóxia; suplementar O₂ e hiperventilação.,A,17 — A Reflexo oculocardíaco (trigêmino → vago): suspender estímulo + atropina IV; pode ser evitado com bloqueio retrobulbar adequado. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-19,ME3,,"Ponto 43

Ponto 43 18. Sobre a pressão intraocular (PIO) e os fármacos anestésicos, assinale a alternativa CORRETA:","A succinilcolina eleva a PIO transitoriamente em ~8 mmHg, mas esse aumento é clinicamente irrelevante em olho aberto.",A ketamina reduz a PIO e é o hipnótico de escolha em cirurgias de olho aberto.,"O propofol, os opioides e os benzodiazepínicos reduzem a PIO; a succinilcolina eleva a PIO e deve ser evitada em olho aberto se existir alternativa, embora sua elevação seja transitória e de relevância discutível clinicamente.","Agentes inalatórios elevam a PIO dose-dependente, contraindicando seu uso em vitrectomia. || E) O bloqueio retrobulbar não tem efeito sobre a PIO.",C,"18 — C Propofol, opioides e BZD reduzem PIO; succinilcolina eleva ~8 mmHg (transitório, relevância discutível em olho aberto); ketamina eleva PIO; inalatórios reduzem PIO. Alternativa E preservada junto da D para compatibilidade.",,,,
sim-me3simuladofinal50questoeshtml-2,ME3,,"Gestante taquicárdica, com edema de membros e queixa de cefaleia. Reflexos patelares exaltados. Saturation O₂ 97% em ar ambiente.

Ponto 37 1. Gestante de 32 semanas, nulípara, com pré-eclâmpsia grave (PA 170/110 mmHg, proteinúria 3+, plaquetas 85.000/mm³). Indicada cesariana de urgência. Qual a melhor estratégia anestésica considerando o quadro clínico? Gestante taquicárdica, com edema de membros e queixa de cefaleia. Reflexos patelares exaltados. Saturation O₂ 97% em ar ambiente.","Anestesia geral com sequência rápida de indução, pois a raquianestesia é contraindicada na pré-eclâmpsia grave.","Raquianestesia hiperbárica com bupivacaína 0,5%, mesmo com plaquetas 85.000, pois o risco hemorrágico é aceitável.",Bloqueio do neuroeixo (raqui ou peridural) é preferível à anestesia geral se não houver coagulopatia clinicamente significativa; plaquetas entre 70.000–100.000 exigem avaliação individualizada.,"Anestesia peridural com ropivacaína 0,75% em dose única, pois confere melhor controle hemodinâmico que a raquianestesia. || E) Sedação com propofol e ketamina em infusão contínua, preservando ventilação espontânea.",C,1 — C Bloqueio de neuroeixo é preferível na pré-eclâmpsia; plaquetas entre 70–100 mil exigem análise individual de risco-benefício (maioria das referências aceita acima de 70–80 mil sem coagulopatia). Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-20,ME3,,"Mallampati III, abertura de boca 3,5 cm, mobilidade cervical preservada. SpO₂ 96% em ar ambiente.

Ponto 44 19. Paciente de 55 anos com carcinoma de laringe T3N1, programado para laringoscopia direta e biopsia. Voz rouca progressiva, disfagia, estridor leve em repouso. Qual a conduta para manejo da via aérea? Mallampati III, abertura de boca 3,5 cm, mobilidade cervical preservada. SpO₂ 96% em ar ambiente.","Intubação em sequência rápida com succinilcolina, pois é rápida e segura.","Intubação acordado por videolaringoscópio ou fibroscópio flexível sob sedação cuidadosa e anestesia tópica, com traqueostomia de urgência disponível; nunca paralisar sem garantir via aérea segura.",Indução inalatória com sevoflurano em máscara e laringoscopia direta após aprofundamento.,Traqueostomia eletiva sob anestesia local antes de qualquer procedimento diagnóstico. || E) Máscara laríngea clássica como via aérea definitiva durante a laringoscopia diagnóstica.,B,19 — B Estridor + massa laríngea = via aérea difícil prevista; intubação acordado com fibroscópio/videolaringoscópio sob anestesia tópica é padrão-ouro; nunca paralisar antes de garantir acesso. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-21,ME3,,"Ponto 44

Ponto 44 20. Durante tonsilectomia pediátrica, o cirurgião utiliza bisturi elétrico monopolar. Qual risco específico deve ser considerado na anestesia para cirurgia com laser ou eletrocautério em via aérea?",Queimadura de córnea por reflexo de luz do bisturi.,Incêndio na via aérea (airway fire): o tubo endotraqueal e as secreções respiratórias são combustíveis; recomenda-se reduzir FiO₂ ao mínimo tolerado (≤30%) e usar tubo resistente a laser quando indicado.,Bloqueio neuromuscular prolongado pela eletricidade cirúrgica.,"Interferência do bisturi no monitor de BIS, levando a leitura falsa de anestesia superficial. || E) Aspiração de fumaça pelo paciente, causando pneumonite química imediata.",B,20 — B Incêndio em via aérea requer tríade: fonte de ignição + combustível + oxidante (O₂ ou N₂O); reduzir FiO₂ ≤ 30% e usar tubo resistente a laser são medidas preventivas essenciais. Alternativa E preservada junto da D para compatibilidade.,,,,
sim-me3simuladofinal50questoeshtml-22,ME3,,"Ponto 45

Ponto 45 21. Mulher de 45 anos submetida à colecistectomia laparoscópica apresenta, após insuflação de CO₂ (pressão 15 mmHg), aumento do ETCO₂ de 38 para 58 mmHg em 8 minutos, sem alteração do padrão ventilatório. Qual a causa mais provável e a conduta?",Hipertermia maligna; suspender agente halogenado e administrar dantrolene.,"Embolismo gasoso maciço por CO₂; posição de Durant (decúbito lateral esquerdo), hiperventilação, aspiração pelo cateter venoso central.",Absorção peritoneal de CO₂ pelo pneumoperitônio; aumentar volume-minuto (frequência respiratória ou volume corrente) para normocapnia.,Hipoventilação por relaxamento insuficiente; administrar dose adicional de relaxante muscular. || E) Pneumotórax hipertensivo por laceração diafragmática.,C,21 — C Absorção de CO₂ pelo pneumoperitônio é a causa mais comum de hipercapnia em laparoscopia; aumentar volume-minuto (FR primeiro) normaliza ETCO₂; embolismo seria acompanhado de queda de ETCO₂. Alternativa E preservada junto da D para compatibilidade.,,,,
