"id","me","tema","enunciado","alternativa_a","alternativa_b","alternativa_c","alternativa_d","correta","explicacao"
"d488a762-715c-4a6d-8be8-95407f5f0a93","ME2","Sepse","3o Trimestre ME2 - Em paciente séptico, qual alteração hemodinâmica é típica da fase inicial do choque séptico?","Aumento da resistência vascular sistêmica","Baixo débito cardíaco obrigatório","Vasodilatação periférica","Bradicardia intensa","C","A RVS geralmente encontra-se reduzida.

O débito pode estar elevado inicialmente.

Correta. A vasoplegia é característica do choque séptico inicial.

Taquicardia é mais frequente."
"0a9ac7d9-d95e-404d-9daa-0ff36afca44b","ME2","Obstetrícia","3o Trimestre ME2 - Em anestesia obstétrica, qual alteração respiratória é fisiológica?","Hipercapnia","Acidose respiratória","Alcalose respiratória leve","Hipoventilação importante","C","A gestante apresenta tendência à hipocapnia.

Não ocorre fisiologicamente.

Correta. Progesterona aumenta ventilação minuto.

Hipoventilação não é fisiológica."
"98ebc9f1-a83c-4ebe-bcf4-be359d98d524","ME2","Choque Hemorrágico","3o Trimestre ME2 - Em choque hemorrágico, qual marcador laboratorial sugere hipoperfusão persistente?","Lactato elevado","Hemoglobina normal","Plaquetas elevadas","INR reduzido","A","Correta. Lactato elevado reflete metabolismo anaeróbico.

Hemoglobina isolada não exclui choque.

Plaquetas não avaliam perfusão.

INR reduzido não é marcador."
"291ae5ff-d607-4fc8-a22e-f1e23ba40e15","ME2","Farmacologia","3o Trimestre ME2 - Em analgesia multimodal, qual fármaco possui mecanismo agonista alfa-2?","Ketamina","Dexmedetomidina","Naloxona","Neostigmina","B","Ketamina atua em NMDA.

Correta. Dexmedetomidina possui propriedades sedativas e analgésicas.

Naloxona antagoniza opioides.

Neostigmina é anticolinesterásico."
"94a12948-4864-4c23-a90e-3b3a2261a3bc","ME2","Transfusão","3o Trimestre ME2 - Em anestesia cardíaca, qual alteração eletrolítica pode ocorrer após transfusão maciça?","Hipercalcemia","Hipocalcemia","Hipermagnesemia","Hipernatremia","B","O citrato transfundido reduz cálcio ionizado.

Correta. Citrato liga-se ao cálcio plasmático.

Hipermagnesemia não é principal alteração.

Hipernatremia não é típica."
"263ad352-1973-4575-a60e-d2aa8960a89f","ME2","Anestesia Regional","3o Trimestre ME2 - Em anestesia regional, qual sinal precoce sugere toxicidade sistêmica por anestésico local?","Hipotermia","Gosto metálico e zumbido","Hiperglicemia","Broncodilatação","B","Não é manifestação precoce típica.

Correta. Sintomas neurológicos precedem manifestações graves.

Não é associação típica.

Broncodilatação não é característica."
"f43856db-2551-47d9-91dc-0fa3d8eaaed2","ME2","Cirurgia Cardíaca","3o Trimestre ME2 - Em cirurgia cardíaca com circulação extracorpórea, qual alteração hemostática é frequente?","Hipercoagulabilidade intensa inicial","Plaquetopenia e disfunção plaquetária","Hipercalcemia grave","Aumento da agregação eritrocitária","B","A CEC frequentemente gera coagulopatia.

Correta. O contato com o circuito extracorpóreo ativa resposta inflamatória e consumo plaquetário.

Hipocalcemia é mais comum.

Não é principal alteração."
"34a913db-27f9-4299-b7f6-2909c8ddd7ea","ME2","Feocromocitoma","3o Trimestre ME2 - Em anestesia para feocromocitoma, qual fármaco é classicamente utilizado no preparo pré-operatório?","Fenilefrina","Nitroprussiato","Fenoxibenzamina","Atropina","C","Fenilefrina aumentaria vasoconstrição.

Nitroprussiato pode ser usado intraoperatoriamente.

Correta. O bloqueio alfa reduz crises hipertensivas perioperatórias.

Atropina não possui essa finalidade."
"b4a10c0b-515e-4fe7-b966-cbe7fe0ad842","ME2","Laparoscopia","3o Trimestre ME2 - Em cirurgia laparoscópica, qual consequência fisiológica do pneumoperitônio é esperada?","Redução da PaCO2","Aumento da complacência pulmonar","Elevação da pressão intra-abdominal","Hipotensão intracraniana","C","PaCO2 tende a aumentar.

A complacência geralmente reduz-se.

Correta. O CO2 insuflado aumenta pressão abdominal.

A PIC pode até aumentar."
"b990eb84-93b2-421b-9212-e450c826cebe","ME2","Ventilação","3o Trimestre ME2 - Em ventilação mecânica intraoperatória, qual estratégia reduz volutrauma?","Volume corrente elevado","Baixo volume corrente","PEEP zero obrigatória","Hiperventilação","B","Volumes altos aumentam distensão alveolar.

Correta. Estratégias protetoras utilizam baixos volumes correntes.

PEEP pode ser benéfica.

Hiperventilação não reduz volutrauma."
"1fa8768d-88ef-428e-9a70-0358bd6f0dbe","ME2","Obstetrícia","3o Trimestre ME2 - Em obstetrícia, qual posição reduz compressão aortocaval?","Supina horizontal","Trendelenburg","Deslocamento uterino à esquerda","Prona","C","Posição supina piora compressão.

Trendelenburg não resolve adequadamente.

Correta. O deslocamento uterino melhora retorno venoso.

Prona não é posição habitual."
"3b147a12-8e87-433c-a227-e4bf81f219da","ME2","Neuroanestesia","3o Trimestre ME2 - Em neuroanestesia, qual solução deve ser evitada em hipertensão intracraniana?","Soro fisiológico","Albumina isotônica","Glicose 5%","Salina hipertônica","C","SF é amplamente utilizado.

Albumina pode ser utilizada em situações específicas.

Correta. Soluções hipotônicas favorecem edema cerebral.

Salina hipertônica pode reduzir PIC."
"917db3cd-8094-4fe2-bec1-25ec73c0b902","ME2","Obesidade","3o Trimestre ME2 - Em paciente obeso, qual posição melhora manejo de via aérea?","Trendelenburg","Rampa","Litotomia","Prona","B","Trendelenburg piora mecânica respiratória.

Correta. A posição em rampa melhora alinhamento anatômico.

Não auxilia intubação.

Prona não é utilizada para indução."
"b4b630d3-d469-49c7-9150-65c4267e3793","ME2","Neurocrítico","4o Trimestre ME2 - Em paciente neurocrítico, qual medida é mais eficaz para redução aguda da pressão intracraniana em situação emergencial?","Hipercapnia controlada","Hiperventilação temporária","PEEP elevada","Trendelenburg","B","Hipercapnia aumenta fluxo sanguíneo cerebral e PIC.

Correta. A hiperventilação reduz temporariamente a PIC por vasoconstrição cerebral.

PEEP excessiva pode elevar PIC.

Trendelenburg piora drenagem venosa cerebral."
"8f26427c-2ad2-483e-a700-b58bb48bbcdb","ME2","Queimado","4o Trimestre ME2 - Em paciente queimado grave após 48 horas, qual resposta farmacológica aos bloqueadores neuromusculares é esperada?","Maior sensibilidade à succinilcolina","Resistência relativa aos não despolarizantes","Maior duração do atracúrio","Redução do risco de hipercalemia","B","O risco principal é hipercalemia.

Correta. O aumento de receptores nicotínicos reduz sensibilidade relativa.

Atracúrio mantém perfil relativamente previsível.

O risco de hipercalemia aumenta."
"f55f3d25-4162-4416-9ed5-dc2ea4d6496a","ME2","Neurocirurgia","4o Trimestre ME2 - Em neurocirurgia na posição sentada, qual monitorização pode detectar precocemente embolia gasosa venosa?","Temperatura esofágica","Doppler precordial","BIS","TOF","B","Temperatura não detecta embolia.

Correta. Doppler precordial possui alta sensibilidade para embolia aérea.

BIS avalia hipnose.

TOF monitora bloqueio neuromuscular."
"c8678fdd-0965-4cad-8f16-1d058b8cf1ef","ME2","Obstetrícia","4o Trimestre ME2 - Em anestesia obstétrica, qual vasopressor apresenta melhor perfil fetal no tratamento da hipotensão após raquianestesia?","Dopamina","Fenilefrina","Nitroprussiato","Adrenalina","B","Dopamina não é primeira escolha.

Correta. Fenilefrina associa-se a melhor equilíbrio ácido-base fetal.

Nitroprussiato não é recomendado rotineiramente.

Adrenalina reserva-se para situações específicas."
"6db5d901-4473-461a-9157-0a5a977f8cb0","ME2","Neurocrítico","4o Trimestre ME2 - Em paciente neurocrítico, qual solução é preferível para manutenção volêmica?","Glicose 5%","Soluções hipotônicas","Soro fisiológico 0,9%","Água destilada","C","Soluções hipotônicas favorecem edema cerebral.

Devem ser evitadas em hipertensão intracraniana.

Correta. Cristaloides isotônicos são preferíveis.

Contraindicada intravenosamente."
"19f161f0-1989-4a4c-937c-a83ef0661049","ME2","Dor Aguda","4o Trimestre ME2 - Em analgesia pós-operatória, qual benefício adicional da analgesia regional ocorre frequentemente?","Maior consumo opioide","Redução da resposta neuroendócrina","Hiperglicemia","Maior incidência de NVPO","B","O consumo opioide geralmente reduz.

Correta. O bloqueio neural reduz resposta simpática e inflamatória.

Hiperglicemia não é benefício.

NVPO tende a diminuir."
"cff3a804-cb3c-4388-ae94-99e7b8337adb","ME2","Anestesia Regional","4o Trimestre ME2 - Em anestesia regional guiada por ultrassom, qual benefício principal ocorre?","Eliminação completa de complicações","Maior visualização anatômica","Dispensa monitorização","Ausência de toxicidade sistêmica","B","Complicações ainda podem ocorrer.

Correta. O ultrassom permite identificar estruturas em tempo real.

Monitorização continua obrigatória.

LAST ainda pode ocorrer."
"26220e38-4fe2-4fe4-bee3-7dd6fc888a8b","ME2","Neuroanestesia","4o Trimestre ME2 - Em paciente com hipertensão intracraniana, qual condição deve ser evitada?","Hipercapnia","Normotermia","Sedação adequada","Cabeceira elevada","A","Correta. Hipercapnia promove vasodilatação cerebral.

Normotermia é desejável.

Sedação reduz metabolismo cerebral.

Cabeceira elevada reduz PIC."
"50dbf8fe-5b9c-4d97-9984-074f6fc4ea43","ME2","Obstetrícia","4o Trimestre ME2 - Em anestesia obstétrica, qual alteração farmacocinética aumenta sensibilidade aos anestésicos locais?","Redução do débito cardíaco","Diminuição da progesterona","Congestão venosa epidural","Aumento do volume liquórico","C","O débito cardíaco geralmente aumenta.

Progesterona aumenta na gestação.

Correta. A congestão venosa reduz o espaço epidural e subaracnoideo.

O volume liquórico reduz-se."
"a52fe036-334d-4615-8929-79661f79d9c6","ME2","Monitorização","4o Trimestre ME2 - Em anestesia cardíaca, qual parâmetro é diretamente medido pelo cateter de Swan-Ganz?","Pressão intracraniana","Pressão da artéria pulmonar","Fluxo cerebral","Complacência pulmonar","B","PIC não é medida pelo Swan-Ganz.

Correta. O cateter permite monitorização hemodinâmica pulmonar.

Fluxo cerebral exige outros métodos.

Complacência não é medida diretamente."
"a0a5511e-e152-464a-ae77-725d92870aff","ME2","Ventilação","4o Trimestre ME2 - Em ventilação protetora intraoperatória, qual meta de pressão de platô é geralmente recomendada?","Acima de 40 cmH2O","Abaixo de 30 cmH2O","Abaixo de 5 cmH2O","Acima de 50 cmH2O","B","Pressões elevadas aumentam barotrauma.

Correta. Limitar pressão de platô reduz lesão pulmonar.

Valores muito baixos são inviáveis.

Pressões extremamente altas aumentam mortalidade."
"f8937bfd-80d7-4b74-aa1a-51b18342f77e","ME2","Sepse","4o Trimestre ME2 - Em paciente séptico, qual marcador laboratorial auxilia avaliação de hipoperfusão tecidual?","Bilirrubina","Lactato","Potássio","Amilase","B","Bilirrubina não é marcador direto de perfusão.

Correta. Lactato elevado sugere metabolismo anaeróbico.

Potássio é inespecífico.

Amilase não avalia perfusão."
"a7c818f6-a409-4a7e-8034-fefb33c00fb2","ME2","Pediatria","4o Trimestre ME2 - Em anestesia pediátrica, qual fator favorece rápida dessaturação?","Maior CRF","Menor consumo de oxigênio","Maior consumo metabólico","Maior reserva pulmonar","C","A CRF relativa é menor.

O consumo é aumentado.

Correta. Crianças apresentam alta demanda metabólica de oxigênio.

Reservas pulmonares são reduzidas."
"a37228b4-eeab-4101-92db-981895c77a7a","ME2","Neuroanestesia","4o Trimestre ME2 - Em neuroanestesia, qual condição aumenta consumo cerebral de oxigênio?","Hipotermia","Propofol","Convulsão","Barbitúricos","C","Hipotermia reduz metabolismo.

Propofol reduz metabolismo cerebral.

Correta. Crises convulsivas aumentam demanda metabólica.

Barbitúricos reduzem metabolismo."
"1c68ab12-3e8a-4417-aa63-f4239a29d0c4","ME2","Transfusão","4o Trimestre ME2 - Em cirurgia cardíaca, qual distúrbio eletrolítico pode ocorrer após transfusão maciça?","Hipercalcemia","Hipocalcemia","Hipermagnesemia","Hipernatremia","B","O citrato reduz cálcio ionizado.

Correta. Hipocalcemia é frequente em transfusões maciças.

Hipermagnesemia não é principal alteração.

Hipernatremia não é típica."
"94b77628-8bd5-436e-b0f1-d0302626f500","ME2","Ventilação","4o Trimestre ME2 - Em ventilação protetora, qual estratégia reduz atelectrauma?","PEEP adequada","PEEP zero","Volume corrente elevado","Hiperventilação intensa","A","Correta. PEEP reduz colapso alveolar repetitivo.

PEEP zero favorece atelectasia.

Volumes altos aumentam volutrauma.

Hiperventilação não reduz atelectrauma."
"b126cff7-e882-4604-b40a-ba4db91ea3bb","ME2","Sepse","4o Trimestre ME2 - Em choque séptico refratário, qual mecanismo fisiopatológico contribui para vasoplegia persistente?","Redução de óxido nítrico","Deficiência relativa de vasopressina","Hipercalcemia","Aumento da responsividade alfa-adrenérgica","B","Óxido nítrico encontra-se aumentado.

Correta. A deficiência relativa de vasopressina contribui para hipotensão refratária.

Hipocalcemia pode ocorrer, mas não explica isoladamente.

A responsividade geralmente está reduzida."
"f5eb8bee-2468-44d0-ba6c-9383f76a1496","ME2","Feocromocitoma","4o Trimestre ME2 - Em anestesia para feocromocitoma, qual evento é comum após ligadura da drenagem venosa tumoral?","Crise hipertensiva","Hipotensão acentuada","Broncoespasmo","Hiperglicemia persistente","B","Após retirada tumoral as catecolaminas reduzem abruptamente.

Correta. Ocorre perda súbita do estímulo vasoconstritor.

Broncoespasmo não é principal evento.

Hipoglicemia pode ocorrer posteriormente."
"381c891a-504a-4aee-a1ba-efdced193b13","ME2","Dor Aguda","4o Trimestre ME2 - Em analgesia multimodal, qual medicamento atua predominantemente em receptores alfa-2?","Cetamina","Dexmedetomidina","Naloxona","Ketorolaco","B","Cetamina antagoniza NMDA.

Correta. Dexmedetomidina fornece sedação e analgesia simpaticolítica.

Naloxona antagoniza opioides.

Ketorolaco é AINE."
"2ffa2590-04ef-403c-a6bc-f7668661a8a3","ME2","Posicionamento","4o Trimestre ME2 - Em posição prona prolongada, qual complicação ocular grave pode ocorrer?","Glaucoma agudo","Neuropatia óptica isquêmica","Descolamento de retina","Conjuntivite alérgica","B","Não é principal complicação descrita.

Correta. Hipoperfusão ocular pode causar perda visual permanente.

Descolamento é raro.

Conjuntivite não é principal preocupação."
"a412981c-4834-4c4d-9940-ebaf1530b61d","ME2","Sepse","4o Trimestre ME2 - Em choque séptico, qual vasopressor é recomendado como primeira linha?","Dobutamina","Dopamina","Noradrenalina","Nitroglicerina","C","Dobutamina é adjuvante inotrópico.

Dopamina apresenta mais arritmias.

Correta. Noradrenalina é o vasopressor inicial recomendado.

Nitroglicerina é vasodilatador."
"198f2b1b-e182-461e-803a-4edfcf626336","ME2","Ventilação","4o Trimestre ME2 - Em ventilação mecânica, qual condição favorece auto-PEEP?","Tempo expiratório curto","Baixa frequência respiratória","Baixo volume corrente","Complacência elevada","A","Correta. Expiração insuficiente gera aprisionamento aéreo.

FR baixa reduz risco.

Baixo volume reduz hiperinsuflação.

Complacência elevada não é principal causa."
"23bf09e8-915e-4948-b555-52e6a927cad0","ME2","Feocromocitoma","4o Trimestre ME2 - Em anestesia para feocromocitoma, qual complicação intraoperatória é frequente durante manipulação tumoral?","Crise hipertensiva","Hipoglicemia","Broncoespasmo","Hipocalcemia","A","Correta. A liberação catecolaminérgica provoca hipertensão severa.

Hiperglicemia é mais frequente inicialmente.

Broncoespasmo não é típico.

Hipocalcemia não é principal complicação."
"b14bf97f-72a7-4f85-b87f-9e52988c981f","ME2","Cirurgia Robótica","4o Trimestre ME2 - Em cirurgia robótica com Trendelenburg acentuado, qual complicação fisiológica pode ocorrer?","Redução da pressão intracraniana","Hipocapnia importante","Edema facial e aumento da PIC","Aumento da complacência pulmonar","C","Trendelenburg aumenta pressão venosa cerebral.

PaCO2 tende a aumentar.

Correta. O posicionamento prolongado favorece congestão venosa.

A complacência geralmente reduz-se."
"2b807b79-f13f-40ba-aed3-f02ceda6ccdf","ME2","Hipertensão Pulmonar","4o Trimestre ME2 - Em paciente com hipertensão pulmonar grave, qual condição deve ser rigorosamente evitada?","Normotermia","Hipercapnia","Analgesia adequada","Ventilação protetora","B","Normotermia é desejável.

Correta. Hipercapnia eleva resistência vascular pulmonar.

Analgesia reduz resposta simpática.

Ventilação protetora é benéfica."
"c49d4805-b170-415e-970b-72aa1b044e65","ME2","Trauma","4o Trimestre ME2 - Em trauma hemorrágico, qual componente sanguíneo fornece maior quantidade de fatores de coagulação?","Concentrado de hemácias","Plasma fresco congelado","Albumina","Crioprecipitado isoladamente","B","Hemácias não fornecem fatores relevantes.

Correta. O PFC contém múltiplos fatores de coagulação.

Albumina não contém fatores.

Crioprecipitado possui fatores específicos."
"90c68967-891a-47f4-892e-1afc241c39a4","ME2","Laparoscopia","4o Trimestre ME2 - Em cirurgia laparoscópica, qual alteração ventilatória é frequentemente necessária?","Redução da ventilação minuto","Aumento da ventilação minuto","Suspensão da PEEP","Hipoventilação permissiva","B","A absorção de CO2 geralmente aumenta.

Correta. O pneumoperitônio eleva produção e absorção de CO2.

PEEP pode ser útil.

Hipoventilação aumenta hipercapnia."
"d28c0dd4-f49f-4c33-bef8-503840cbc215","ME2","Obesidade","4o Trimestre ME2 - Em paciente obeso, qual estratégia melhora manejo de via aérea?","Trendelenburg","Posição em rampa","Prona","Litotomia","B","Trendelenburg piora mecânica respiratória.

Correta. A posição em rampa melhora alinhamento anatômico.

Prona não é usada para indução.

Litotomia não auxilia via aérea."
"e96045f7-1430-4f7b-8f9e-d31597a6d64d","ME2","Obstetrícia","4o Trimestre ME2 - Em obstetrícia, qual medida reduz compressão aortocaval?","Posição supina","Deslocamento uterino à esquerda","Trendelenburg","Prona","B","Posição supina piora compressão.

Correta. O deslocamento uterino melhora retorno venoso.

Trendelenburg não resolve adequadamente.

Prona não é utilizada."
"d1544fb4-c8bc-4e60-95c6-f88e3271d253","ME2","Pós-Operatório","4o Trimestre ME2 - Em recuperação pós-anestésica, qual causa comum de hipoxemia deve ser investigada?","Atelectasia","Hiperglicemia","Hipocalcemia","Poliúria","A","Correta. Atelectasia é frequente no pós-operatório imediato.

Não causa hipoxemia diretamente.

Não é principal associação.

Sem relação respiratória."
"f19158e3-5de6-4cf2-80e3-d81018eadc73","ME2","Ventilação","Anual ME2 - Em ventilação mecânica protetora, qual valor de pressão de platô é geralmente recomendado para reduzir barotrauma?","Acima de 40 cmH2O","Abaixo de 30 cmH2O","Abaixo de 5 cmH2O","Acima de 50 cmH2O","B","Pressões elevadas aumentam lesão pulmonar.

Correta. Limitar pressão de platô reduz volutrauma e barotrauma.

Valor incompatível com ventilação adequada.

Pressões muito altas aumentam mortalidade."
"4200b74b-f470-44cb-b72f-7d3e38647e19","ME2","Neuroanestesia","Anual ME2 - Em neuroanestesia, qual condição aumenta pressão intracraniana?","Hipocapnia","Cabeceira elevada","Hipercapnia","Hipotermia","C","Hipocapnia reduz PIC.

Cabeceira elevada melhora drenagem venosa.

Correta. Hipercapnia promove vasodilatação cerebral.

Hipotermia reduz metabolismo cerebral."
"da9ebda7-e4b9-4f04-b991-8e9c5f349a83","ME2","Opioides","Anual ME2 - Qual opioide possui menor meia-vida contexto sensível?","Morfina","Fentanil","Sufentanil","Remifentanil","D","Morfina possui duração prolongada.

Fentanil acumula após infusão prolongada.

Sufentanil apresenta maior meia-vida contexto sensível.

Correta. Remifentanil mantém recuperação rápida mesmo após infusão longa."
"7cb78f00-9232-48a8-b16a-9cad42fccdb3","ME2","Neurocrítico","Anual ME2 - Em paciente neurocrítico, qual solução deve ser evitada?","Soro fisiológico","Salina hipertônica","Glicose 5%","Albumina isotônica","C","Soro fisiológico é frequentemente utilizado.

Salina hipertônica pode reduzir PIC.

Correta. Soluções hipotônicas favorecem edema cerebral.

Albumina pode ser utilizada em situações específicas."
"0f8da19c-0a64-4de9-abfe-ee5d949a329a","ME2","Posicionamento","Anual ME2 - Em posição prona prolongada, qual complicação ocular grave pode ocorrer?","Neuropatia óptica isquêmica","Glaucoma agudo","Conjuntivite","Descolamento de retina","A","Correta. Hipoperfusão ocular pode causar perda visual permanente.

Não é principal complicação descrita.

Conjuntivite não é principal preocupação.

Descolamento é raro."
"ecf471a3-7c4d-4475-97bd-909153663321","ME2","Toxicidade AL","Anual ME2 - Em toxicidade sistêmica por anestésico local, qual terapia específica é indicada?","Flumazenil","Naloxona","Emulsão lipídica intravenosa","Atropina","C","Flumazenil antagoniza benzodiazepínicos.

Naloxona antagoniza opioides.

Correta. Emulsão lipídica é tratamento padrão para LAST.

Atropina não é tratamento específico."
"ee342f5a-7e3d-4378-98a4-d1cdc4781caa","ME2","Dor Aguda","Anual ME2 - Em analgesia regional, qual benefício adicional é frequentemente observado?","Maior consumo opioide","Redução da resposta neuroendócrina ao trauma","Hiperglicemia","Maior incidência de NVPO","B","O consumo opioide tende a reduzir.

Correta. O bloqueio neural reduz resposta simpática e inflamatória.

Hiperglicemia não é benefício.

NVPO geralmente reduz."
"f4fff455-9feb-48ca-8ea2-c7abf11fc0d7","ME2","TIVA","Anual ME2 - Em anestesia venosa total, qual monitorização auxilia avaliação da hipnose?","PVC","TOF","BIS","Gasometria","C","PVC avalia pré-carga.

TOF monitora bloqueio neuromuscular.

Correta. BIS auxilia monitorização da profundidade anestésica.

Gasometria não avalia hipnose."
"6b70dfe6-75c7-43f8-8c8e-599d6cab1995","ME2","Obstetrícia","Anual ME2 - Em anestesia obstétrica, qual complicação é mais temida na anestesia geral?","Hiperglicemia","Aspiração pulmonar","Broncodilatação","Hipocalcemia","B","Hiperglicemia não é principal complicação.

Correta. Gestantes apresentam maior risco de broncoaspiração.

Broncodilatação não é complicação.

Hipocalcemia não é principal risco."
"cfc20847-0627-4642-bd59-b5b06842bc72","ME2","Anestesia Regional","Anual ME2 - Em anestesia regional, qual medida reduz risco de injeção intravascular?","Injeção rápida","Aspiração frequente e injeção fracionada","Suspender monitorização","Uso de dose máxima","B","Injeção rápida aumenta risco de LAST.

Correta. Aspiração reduz chance de administração intravascular.

Monitorização é obrigatória.

Doses elevadas aumentam toxicidade."
"12164333-739d-49a7-8397-38400243309c","ME2","Anestésicos Locais","Anual ME2 - Qual anestésico local apresenta maior cardiotoxicidade?","Lidocaína","Ropivacaína","Bupivacaína","Cloroprocaína","C","Lidocaína possui menor cardiotoxicidade.

Ropivacaína apresenta perfil mais seguro.

Correta. Bupivacaína possui alta afinidade pelos canais cardíacos.

Cloroprocaína tem curta duração."
"a87c4a1c-b8bc-46f2-8433-9ccad9a41171","ME2","Capnografia","Anual ME2 - Qual alteração capnográfica é típica de broncoespasmo?","Linha de base elevada","Curva em barbatana de tubarão","Queda abrupta do ETCO2","Capnograma retangular","B","Linha de base elevada sugere reinalação.

Correta. O esvaziamento expiratório lento altera a fase III.

Queda abrupta sugere embolia ou desconexão.

Traçado retangular é normal."
"cc162a64-f4e9-439d-b44a-25ba786ceb5a","ME2","Trauma","Anual ME2 - Em trauma hemorrágico, qual marcador sugere hipoperfusão persistente?","Lactato elevado","Hemoglobina normal","Plaquetas elevadas","INR reduzido","A","Correta. Lactato elevado sugere metabolismo anaeróbico.

Hemoglobina pode inicialmente permanecer normal.

Plaquetas não refletem perfusão.

INR não avalia perfusão tecidual."
"cf1067be-86ab-4044-8308-601f747e76c5","ME2","Anestesia Regional","Anual ME2 - Qual complicação é mais associada ao bloqueio supraclavicular do plexo braquial?","Pneumotórax","Hiperglicemia","Raquianestesia total","Crise hipertensiva","A","Correta. A proximidade com o ápice pulmonar aumenta risco de pneumotórax.

Não possui relação direta.

É rara.

Não é complicação típica."
"e3801059-a287-4305-a519-77057c872e6c","ME2","Obstetrícia","Anual ME2 - Em anestesia obstétrica, qual vasopressor apresenta melhor perfil fetal?","Dopamina","Fenilefrina","Nitroprussiato","Adrenalina","B","Dopamina não é primeira escolha.

Correta. Fenilefrina mantém melhor equilíbrio ácido-base fetal.

Nitroprussiato não é recomendado rotineiramente.

Adrenalina é reservada para situações específicas."
"edeac6c4-c81d-45dc-8cdd-57c80622c772","ME2","Hipertensão Pulmonar","Anual ME2 - Em paciente com hipertensão pulmonar, qual condição deve ser evitada?","Hipóxia","Normotermia","Analgesia adequada","Ventilação protetora","A","Correta. Hipóxia aumenta resistência vascular pulmonar.

Normotermia é desejável.

Analgesia reduz resposta simpática.

Ventilação protetora é benéfica."
"075f2737-7d49-42b9-921c-61884ffd129a","ME2","Ventilação","Anual ME2 - Em ventilação mecânica, qual situação aumenta pressão de pico sem alterar platô?","Broncoespasmo","Edema pulmonar","Pneumotórax","Redução da complacência","A","Correta. Resistência elevada aumenta pressão de pico.

Edema eleva pico e platô.

Pneumotórax reduz complacência.

Complacência reduzida aumenta ambas."
"3602aacb-e31a-4358-bea4-7299f2977a73","ME2","Laparoscopia","Anual ME2 - Em cirurgia laparoscópica, qual ajuste ventilatório frequentemente é necessário?","Redução da ventilação minuto","Aumento da ventilação minuto","PEEP zero","Hipoventilação permissiva","B","A absorção de CO2 geralmente aumenta.

Correta. O aumento da PaCO2 exige maior ventilação.

PEEP pode ser benéfica.

Hipoventilação agrava hipercapnia."
"b155a125-0fe2-4dfa-82c6-e1fa31bdbf22","ME2","Ventilação","Anual ME2 - Em ventilação protetora, qual estratégia reduz atelectrauma?","PEEP adequada","PEEP zero","Volume corrente elevado","Hiperventilação intensa","A","Correta. PEEP reduz colapso alveolar repetitivo.

PEEP zero favorece atelectasia.

Volumes altos aumentam volutrauma.

Hiperventilação não reduz atelectrauma."
"084cc171-7991-494f-a063-ee9d4e705cbd","ME2","Sepse","Anual ME2 - Em sepse grave, qual marcador auxilia avaliação de resposta terapêutica?","Lactato sérico","Plaquetas","Hemoglobina","Amilase","A","Correta. Redução do lactato sugere melhora perfusional.

Plaquetas não avaliam perfusão diretamente.

Hemoglobina isolada não define resposta.

Amilase não é marcador de choque."
"891a3c34-a1a7-4d15-bfa4-9be244d97db0","ME2","Sepse","Anual ME2 - Em choque séptico, qual vasopressor é recomendado como primeira escolha?","Dobutamina","Dopamina","Noradrenalina","Nitroglicerina","C","Dobutamina é inotrópico adjuvante.

Dopamina associa-se a maior incidência de arritmias.

Correta. Noradrenalina é o vasopressor inicial recomendado.

Nitroglicerina é vasodilatador."
"9cff4080-f11e-4541-8c4e-f11a8a225bee","ME2","Dor Aguda","Anual ME2 - Em analgesia multimodal, qual fármaco atua por antagonismo NMDA?","Dexmedetomidina","Cetamina","Naloxona","Neostigmina","B","Dexmedetomidina atua em receptores alfa-2.

Correta. Cetamina reduz sensibilização central via NMDA.

Naloxona antagoniza opioides.

Neostigmina é anticolinesterásico."
"d0c41513-60f7-4ed3-8be1-241d638e38d7","ME2","Anestesia Regional","Anual ME2 - Em anestesia regional guiada por ultrassom, qual vantagem principal ocorre?","Eliminação total de complicações","Maior visualização anatômica","Dispensa monitorização","Ausência de toxicidade sistêmica","B","Complicações ainda podem ocorrer.

Correta. O ultrassom permite visualização em tempo real.

Monitorização continua obrigatória.

LAST ainda pode ocorrer."
"d32867af-8a75-4f7f-89af-e06934e24e87","ME2","Laparoscopia","Anual ME2 - Em cirurgia laparoscópica, qual alteração fisiológica ocorre frequentemente?","Redução da PaCO2","Aumento da complacência pulmonar","Aumento da pressão de vias aéreas","Hipotensão intracraniana","C","A PaCO2 tende a aumentar.

A complacência geralmente reduz-se.

Correta. O pneumoperitônio eleva pressão intra-abdominal e pressões ventilatórias.

A PIC pode aumentar."
"cb830750-f82a-488c-a911-f9dc3a77da75","ME2","Ventilação","Anual ME2 - Em ventilação mecânica, qual parâmetro corresponde à driving pressure?","Pressão de pico menos PEEP","Pressão de platô menos PEEP","Volume corrente dividido pela FiO2","ETCO2 menos PEEP","B","A pressão de pico sofre influência da resistência.

Correta. Driving pressure correlaciona-se com estresse alveolar.

Não corresponde ao conceito.

ETCO2 não participa do cálculo."
"6774c586-b036-4b22-9c0f-309ad0def399","ME2","Bloqueio Neuromuscular","Anual ME2 - Em monitorização neuromuscular, qual TOF ratio indica reversão adequada?","0,3","0,5","0,7","0,9","D","Bloqueio residual ainda importante.

Ainda inadequado para extubação segura.

Fraqueza residual pode persistir.

Correta. TOF >0,9 reduz risco de bloqueio residual."
